deltat,AcX,AcY,AcZ,GravX,GravY,GravZ,OrX,OrY,OrZ,GyX,GyY,GyZ
50,0.46,-3.21,-0.66,-5.22,-8.29,-0.09,31.81,-32.13,90.56,-0.87,-0.18,1.46
50,1.12,-1.42,1.42,-5.75,-7.90,-0.72,26.75,-35.88,95.19,-0.64,0.52,0.05
50,-1.18,1.62,-0.03,-5.92,-7.74,-1.03,27.06,-37.13,97.56,-1.16,0.48,2.10
50,0.24,-3.04,-0.16,-6.08,-7.57,-1.30,23.56,-38.38,99.75,0.02,0.01,0.24
50,-0.11,-1.01,-0.27,-6.04,-7.62,-1.20,25.50,-38.00,98.94,0.47,0.13,-0.57
50,0.97,-0.23,0.05,-5.89,-7.78,-0.88,29.19,-36.94,96.44,1.43,0.60,0.05
50,1.61,1.20,-0.88,-5.75,-7.93,-0.31,35.06,-35.94,92.19,2.47,0.84,-0.15
50,-2.31,0.18,-0.47,-6.21,-7.58,-0.13,35.63,-39.31,90.94,0.48,0.22,0.25
50,-0.68,-0.26,-0.01,-5.94,-7.79,0.39,38.38,-37.63,88.31,2.08,-0.26,-0.59
50,2.29,0.23,-0.28,-5.73,-7.86,1.14,40.63,-35.81,82.50,0.55,-1.32,0.10
50,-1.39,-2.24,-0.74,-5.90,-7.74,1.14,39.56,-36.13,81.37,-0.45,0.05,1.49
50,-0.46,-0.42,-0.43,-5.89,-7.75,1.12,39.19,-36.94,81.69,-0.37,0.30,0.33
50,1.10,0.37,-0.15,-5.87,-7.76,1.15,39.38,-36.75,81.50,0.19,-0.05,-0.06
50,-0.31,-0.38,0.00,-5.93,-7.73,1.07,39.06,-37.19,82.06,-0.20,0.04,-0.05
50,0.09,0.06,0.02,-5.87,-7.77,1.12,39.63,-36.81,81.87,0.34,0.08,-0.19
50,-0.22,0.25,0.07,-5.82,-7.80,1.16,40.75,-36.44,81.56,0.28,0.09,-0.15
50,0.17,-0.34,-0.05,-5.79,-7.82,1.15,41.00,-36.19,81.50,-0.18,-0.06,0.00
50,0.49,-0.23,-0.32,-5.77,-7.84,1.12,40.94,-36.13,81.69,-0.12,0.01,-0.09
50,-0.12,-0.09,-0.22,-5.81,-7.82,1.01,40.69,-36.25,82.44,-0.13,0.14,0.11
51,0.43,-0.14,0.06,-5.85,-7.80,0.97,40.19,-36.63,82.75,-0.12,-0.02,0.03
50,0.24,0.08,-0.25,-5.86,-7.79,0.95,39.94,-36.81,83.12,0.23,-0.01,-0.11
50,0.03,-0.31,-0.32,-5.87,-7.78,0.98,40.13,-36.81,82.81,0.10,0.02,-0.03
50,0.03,-0.56,-0.18,-5.88,-7.78,0.99,40.31,-36.81,82.69,0.01,0.07,0.03
50,-0.22,-0.11,0.14,-5.88,-7.78,1.01,40.88,-36.81,82.50,0.13,0.15,-0.01
50,0.14,-0.06,-0.08,-5.87,-7.78,1.02,41.06,-36.75,82.50,0.05,-0.01,-0.06
50,0.24,-0.25,0.01,-5.83,-7.80,1.09,41.44,-36.56,82.12,0.26,0.03,-0.13
50,0.24,-0.14,-0.06,-5.79,-7.82,1.17,42.25,-36.25,81.44,0.17,0.00,-0.08
50,-0.13,-0.29,-0.10,-5.71,-7.85,1.35,43.38,-35.81,80.56,0.71,0.03,-0.20
50,-0.42,-1.07,0.23,-5.57,-7.90,1.61,45.00,-34.88,78.62,0.57,-0.06,-0.35
50,20.17,-31.53,-14.97,-6.33,-7.36,-1.34,23.00,-42.13,99.56,-28.70,-0.54,2.64
50,-2.83,16.46,1.07,-5.43,-7.84,2.26,49.63,-34.88,70.00,4.98,0.77,0.50
50,-6.87,17.56,4.32,-5.39,-8.04,1.50,46.38,-33.38,79.37,6.65,1.03,1.60
50,-1.94,-1.10,-1.73,-5.23,-8.17,1.36,46.50,-32.25,80.50,2.91,-0.14,-0.34
50,-1.65,-2.89,-1.01,-5.29,-8.16,1.19,45.63,-32.63,81.62,0.00,0.12,0.27
50,-0.94,-1.99,-0.85,-5.31,-8.15,1.17,45.25,-32.75,81.81,-0.69,-0.06,0.25
50,-0.54,-0.33,-0.58,-5.32,-8.15,1.13,44.88,-32.81,81.87,-0.50,-0.04,0.16
50,-0.84,0.52,-0.07,-5.34,-8.14,1.14,44.75,-33.00,81.94,0.03,0.00,0.03
50,-0.97,0.56,0.05,-5.38,-8.10,1.17,44.56,-33.31,81.75,0.10,0.01,0.05
50,-0.55,0.56,-0.03,-5.41,-8.09,1.16,44.56,-33.50,81.81,0.01,0.12,0.01
50,-0.77,0.34,0.00,-5.52,-8.01,1.17,44.00,-34.25,81.62,0.14,-0.08,0.04
50,-0.89,0.44,0.07,-5.58,-7.96,1.21,43.69,-34.69,81.31,-0.05,0.06,0.02
50,-0.61,-0.02,-0.25,-5.61,-7.95,1.15,43.38,-34.88,81.69,-0.08,-0.04,-0.02
50,-0.31,0.29,0.12,-5.59,-7.96,1.19,43.44,-34.81,81.44,0.02,0.00,0.00
50,-0.72,0.13,0.13,-5.60,-7.95,1.19,43.38,-34.81,81.44,-0.10,-0.07,-0.02
50,-0.74,0.18,-0.08,-5.59,-7.95,1.21,43.19,-34.75,81.31,-0.09,-0.06,0.02
50,-0.70,0.27,-0.21,-5.59,-7.96,1.19,43.13,-34.75,81.44,-0.12,0.04,0.07
50,-0.29,0.01,-0.03,-5.60,-7.95,1.21,42.94,-34.81,81.25,-0.08,-0.10,0.04
50,-0.60,0.01,-0.11,-5.61,-7.94,1.20,42.69,-34.94,81.31,-0.16,0.02,0.08
51,-0.58,0.29,-0.10,-5.62,-7.94,1.18,42.63,-35.00,81.44,-0.08,0.03,0.06
50,-0.81,0.00,0.00,-5.64,-7.92,1.17,42.38,-35.13,81.50,-0.06,0.00,0.06
50,-0.37,0.47,-0.05,-5.62,-7.94,1.18,42.63,-34.94,81.50,-0.04,0.04,-0.04
50,-0.31,0.41,0.11,-5.63,-7.93,1.18,42.56,-35.06,81.50,0.04,-0.04,-0.01
50,-0.11,0.59,-0.01,-5.65,-7.91,1.20,42.31,-35.19,81.31,0.09,-0.04,-0.07
50,-0.48,0.32,0.04,-5.68,-7.90,1.18,42.06,-35.44,81.44,-0.00,0.01,0.09
50,-0.61,0.31,0.05,-5.69,-7.89,1.18,42.00,-35.44,81.44,0.09,-0.01,-0.01
50,-0.65,0.39,-0.03,-5.71,-7.87,1.20,41.75,-35.63,81.31,0.05,-0.04,0.06
50,-0.38,0.21,-0.04,-5.73,-7.86,1.19,41.63,-35.75,81.37,0.02,0.04,0.01
50,-0.42,0.12,0.00,-5.74,-7.85,1.19,41.56,-35.81,81.31,0.01,-0.04,0.03
50,-0.42,0.21,0.07,-5.76,-7.84,1.20,41.50,-35.94,81.25,0.02,0.02,-0.07
50,-0.28,0.15,-0.10,-5.76,-7.84,1.19,41.50,-35.94,81.31,-0.06,-0.02,-0.02
50,-0.16,0.37,-0.05,-5.76,-7.83,1.19,41.38,-36.00,81.31,0.02,-0.02,-0.03
50,-0.01,0.42,0.13,-5.76,-7.84,1.20,41.50,-35.94,81.19,0.00,-0.00,0.01
50,-0.01,0.43,-0.10,-5.78,-7.82,1.24,41.31,-36.13,80.94,0.07,-0.06,-0.02
50,-0.23,0.15,0.03,-5.80,-7.80,1.23,41.19,-36.31,81.00,0.01,0.05,0.04
50,-0.45,0.21,0.15,-5.83,-7.78,1.25,41.00,-36.50,80.81,0.01,-0.03,0.02
50,-0.53,-0.05,-0.11,-5.85,-7.77,1.23,40.94,-36.63,80.94,-0.04,0.04,-0.07
50,-0.23,0.21,-0.08,-5.83,-7.78,1.26,41.19,-36.44,80.75,0.07,-0.02,-0.00
50,-0.28,0.12,0.06,-5.82,-7.77,1.32,41.38,-36.44,80.25,0.08,-0.01,-0.03
50,-0.07,0.36,0.30,-5.79,-7.78,1.40,41.88,-36.19,79.75,0.21,-0.02,-0.15
50,2.81,27.37,-21.06,-5.09,-8.37,0.23,41.00,-31.31,88.37,16.44,-2.56,2.75
50,-20.03,-31.04,-11.89,-5.74,-7.92,0.62,39.81,-35.81,85.50,-8.87,1.94,3.87
50,-3.46,-8.02,-3.22,-5.30,-8.14,1.25,44.00,-32.75,81.25,-5.21,0.50,1.60
50,-0.94,-3.76,-1.56,-5.22,-8.19,1.28,45.06,-32.19,81.06,-2.03,0.27,0.53
50,-0.17,-0.27,-0.17,-5.22,-8.18,1.32,44.88,-32.19,80.81,-0.70,-0.21,0.30
50,-0.21,0.64,-0.35,-5.23,-8.18,1.33,44.63,-32.19,80.69,-0.36,0.05,0.14
50,-0.61,0.56,-0.58,-5.23,-8.18,1.35,44.63,-32.19,80.56,-0.06,-0.00,-0.04
50,-0.55,0.68,-0.24,-5.24,-8.17,1.33,44.88,-32.25,80.69,-0.04,0.13,0.09
50,-0.80,0.89,0.26,-5.28,-8.14,1.35,44.81,-32.56,80.62,0.16,-0.01,-0.03
50,-0.93,0.54,0.30,-5.31,-8.12,1.37,44.88,-32.75,80.44,0.10,0.07,0.05
50,-0.94,0.62,0.18,-5.40,-8.05,1.42,44.56,-33.25,80.06,0.08,-0.05,-0.03
50,-0.72,0.91,-0.07,-5.48,-7.99,1.44,43.88,-34.00,79.75,0.02,0.07,0.01
50,-0.84,0.66,0.14,-5.61,-7.91,1.41,43.44,-34.75,79.87,0.03,0.03,0.04
50,-0.58,0.46,0.22,-5.69,-7.84,1.45,42.81,-35.38,79.50,0.04,-0.03,0.01
50,-0.50,0.65,0.26,-5.77,-7.78,1.49,42.25,-35.94,79.25,0.04,-0.05,-0.04
50,-0.55,0.49,-0.02,-5.82,-7.74,1.50,41.75,-36.31,79.00,-0.02,-0.04,0.02
50,0.00,0.42,-0.18,-5.85,-7.72,1.49,41.44,-36.63,79.00,-0.06,-0.01,-0.06
50,-0.15,0.42,-0.24,-5.87,-7.71,1.47,41.19,-36.75,79.12,0.02,-0.05,0.03
50,-0.21,0.09,-0.02,-5.90,-7.69,1.47,41.06,-36.94,79.12,-0.02,0.03,0.06
50,-0.30,0.36,0.05,-5.92,-7.67,1.47,40.94,-37.13,79.12,0.05,0.00,0.00
50,-0.64,-0.02,0.50,-5.94,-7.64,1.50,41.00,-37.31,78.87,0.13,0.03,0.02
50,-0.56,-0.08,0.29,-5.92,-7.66,1.55,41.31,-37.13,78.50,0.10,-0.03,-0.10
50,-0.45,0.17,0.22,-5.86,-7.69,1.62,41.94,-36.75,78.06,0.18,0.05,-0.11
50,42.44,39.48,12.57,-3.66,-8.87,1.99,41.94,-32.44,88.25,-3.47,2.86,-12.86
50,14.12,14.85,5.61,-6.17,-7.44,1.60,35.44,-42.38,80.00,-5.51,3.40,6.80
50,0.25,7.16,2.21,-5.98,-7.56,1.78,39.56,-38.19,77.50,-2.92,0.21,1.31
50,1.11,3.35,1.20,-5.94,-7.63,1.59,40.13,-37.50,78.31,0.82,-0.04,-0.62
50,0.89,0.29,0.46,-5.97,-7.61,1.59,39.63,-37.50,78.12,0.23,-0.26,-0.08
50,0.32,-0.67,-0.77,-5.98,-7.59,1.61,39.06,-37.56,78.00,-0.09,-0.14,0.05
50,-0.06,0.06,-0.88,-5.98,-7.58,1.67,38.81,-37.56,77.56,0.08,-0.07,0.03
50,-0.18,0.33,0.11,-5.98,-7.57,1.71,39.31,-37.56,77.25,0.16,0.19,0.03
50,0.00,0.42,0.67,-6.00,-7.54,1.78,39.69,-37.75,76.81,0.22,-0.05,0.02
50,-0.13,0.15,0.30,-6.01,-7.52,1.82,39.69,-37.75,76.37,0.09,-0.02,0.05
50,-0.60,0.32,0.73,-6.05,-7.48,1.89,39.50,-38.06,75.81,0.09,-0.02,0.07
50,0.20,0.54,-0.10,-6.02,-7.50,1.88,39.56,-37.88,75.81,-0.05,0.01,-0.06
50,-0.76,-0.01,0.03,-6.03,-7.49,1.90,39.56,-37.94,75.75,0.01,-0.01,0.09
50,0.04,0.33,-0.14,-6.03,-7.49,1.89,39.75,-37.88,75.75,-0.05,0.13,0.03
51,-0.65,-0.02,0.40,-6.05,-7.47,1.91,39.75,-38.06,75.69,0.07,-0.05,0.07
50,-0.50,0.06,0.54,-6.01,-7.50,1.92,40.00,-37.88,75.56,-0.06,0.03,-0.08
50,0.39,0.44,0.44,-5.98,-7.53,1.89,40.31,-37.56,75.81,-0.09,0.01,-0.08
50,0.18,0.76,0.16,-5.98,-7.52,1.91,39.94,-37.56,75.75,-0.05,-0.16,-0.01
50,-0.35,0.33,0.13,-6.00,-7.51,1.91,39.38,-37.69,75.69,-0.03,-0.11,0.08
50,-0.36,0.16,0.51,-6.01,-7.50,1.89,38.94,-37.81,75.69,-0.12,-0.07,0.03
50,0.15,0.15,-0.51,-6.00,-7.52,1.85,38.75,-37.69,76.12,-0.19,0.02,-0.04
50,0.11,0.28,-0.17,-6.00,-7.53,1.84,38.63,-37.75,76.19,0.06,-0.04,0.01
50,0.22,0.41,0.31,-6.01,-7.52,1.84,38.63,-37.81,76.25,-0.05,0.08,0.05
50,-0.22,0.21,0.41,-6.05,-7.50,1.79,38.25,-38.06,76.50,-0.09,-0.01,0.13
50,-0.06,0.18,-0.17,-6.07,-7.48,1.79,37.81,-38.25,76.50,-0.03,-0.08,0.05
50,-0.75,-0.24,0.32,-6.12,-7.44,1.78,37.25,-38.63,76.50,-0.09,-0.06,0.14
50,-0.44,0.10,0.07,-6.13,-7.43,1.78,36.94,-38.69,76.44,-0.02,-0.05,-0.01
50,-0.17,0.46,0.41,-6.12,-7.44,1.81,36.94,-38.63,76.25,-0.00,-0.06,-0.05
50,0.09,0.28,0.44,-6.10,-7.45,1.81,36.81,-38.50,76.31,-0.14,-0.06,0.03
50,-0.25,0.15,0.20,-6.11,-7.44,1.82,36.31,-38.56,76.19,-0.08,-0.13,0.06
50,0.19,0.20,-0.11,-6.10,-7.45,1.82,36.00,-38.50,76.25,-0.09,-0.11,-0.03
50,-0.11,0.07,-0.04,-6.11,-7.43,1.86,35.38,-38.50,75.87,-0.01,-0.27,0.13
50,0.10,0.08,-0.28,-6.11,-7.42,1.92,34.88,-38.56,75.44,-0.06,-0.09,0.04
50,-0.09,0.19,-0.20,-6.14,-7.40,1.91,34.63,-38.75,75.50,0.03,-0.03,0.04
50,-0.17,-0.08,-0.06,-6.16,-7.39,1.89,34.44,-38.88,75.62,-0.08,0.08,0.07
50,-0.27,0.09,0.25,-6.17,-7.37,1.90,34.44,-39.00,75.50,0.09,-0.04,-0.03
50,0.13,0.45,0.18,-6.16,-7.38,1.92,34.56,-38.88,75.31,0.01,0.05,-0.02
50,-0.10,0.26,0.26,-6.16,-7.38,1.90,34.63,-38.94,75.50,-0.03,0.01,0.01
50,-0.24,0.16,0.22,-6.16,-7.37,1.93,34.56,-38.94,75.25,-0.05,0.02,0.03
50,-0.04,0.17,0.11,-6.17,-7.37,1.91,34.50,-39.00,75.37,-0.10,0.04,0.03
50,0.08,0.19,0.09,-6.17,-7.37,1.91,34.50,-39.00,75.44,-0.03,-0.01,0.02
50,0.12,0.11,-0.38,-6.17,-7.37,1.89,34.44,-39.00,75.56,0.01,0.00,-0.02
50,-0.19,0.07,0.22,-6.18,-7.37,1.87,34.44,-39.06,75.69,0.02,0.06,-0.04
51,-0.38,-0.10,0.28,-6.18,-7.38,1.85,34.50,-39.06,75.87,-0.00,0.00,-0.02
50,-0.29,0.25,0.16,-6.15,-7.39,1.87,34.69,-38.88,75.75,0.04,-0.03,-0.20
50,-0.75,0.13,0.08,-6.12,-7.42,1.88,34.88,-38.56,75.69,-0.05,-0.09,-0.12
50,0.32,0.06,-0.18,-6.02,-7.48,1.97,35.19,-37.88,75.19,0.03,-0.20,-0.20
50,-0.18,-0.18,0.11,-5.94,-7.54,1.95,35.69,-37.31,75.44,-0.21,0.09,-0.26
50,-0.50,0.13,-0.43,-5.78,-7.66,1.98,36.50,-36.13,75.50,0.08,-0.42,-0.52
50,0.38,0.57,-0.16,-5.50,-7.81,2.18,37.13,-34.50,74.56,0.22,-0.46,-0.62
50,0.21,0.61,-0.20,-5.25,-7.93,2.36,37.63,-32.88,73.81,0.38,-0.82,-0.77
50,-0.37,-0.27,0.34,-4.99,-8.03,2.60,37.94,-30.87,72.19,0.03,-0.62,-0.39
50,-0.05,0.36,0.07,-4.70,-8.14,2.79,38.19,-29.00,71.31,0.14,-0.78,-0.50
50,0.23,0.51,-0.16,-4.42,-8.21,3.02,38.13,-27.06,69.94,0.04,-0.70,-0.29
50,0.62,-0.14,-0.04,-4.24,-8.27,3.09,37.88,-25.81,69.37,-0.25,-0.39,-0.27
50,1.39,0.70,0.05,-4.09,-8.33,3.13,38.19,-24.69,69.31,-0.10,0.01,-0.08
50,0.29,0.35,0.41,-4.19,-8.34,2.97,38.06,-25.25,70.25,-0.01,0.37,-0.01
50,0.03,0.12,0.07,-4.27,-8.34,2.87,38.31,-25.75,70.87,0.01,0.23,0.06
50,-0.27,-0.11,-0.17,-4.38,-8.33,2.75,38.56,-26.31,71.50,-0.13,0.51,0.15
50,0.34,0.13,0.15,-4.44,-8.30,2.71,38.88,-26.94,71.94,0.15,0.02,0.06
50,0.35,0.02,0.13,-4.49,-8.26,2.77,38.69,-27.12,71.50,0.09,0.02,0.13
50,-0.09,0.19,0.03,-4.55,-8.22,2.78,38.56,-27.56,71.31,0.04,0.12,0.13
50,-0.02,0.64,0.42,-4.60,-8.19,2.80,38.63,-27.87,71.12,0.19,0.12,0.04
50,-0.64,0.04,1.14,-4.70,-8.14,2.78,38.56,-28.56,71.06,0.04,0.17,0.21
50,-0.24,0.32,1.30,-4.73,-8.12,2.76,38.31,-28.75,71.12,-0.11,-0.02,0.11
50,-0.28,0.18,0.76,-4.79,-8.11,2.71,37.63,-29.19,71.31,-0.26,-0.04,0.12
50,-0.05,0.44,-0.06,-4.81,-8.11,2.65,36.63,-29.37,71.81,-0.24,-0.31,0.09
50,0.31,0.31,-0.60,-4.84,-8.11,2.63,35.44,-29.50,71.94,-0.22,-0.25,0.17
50,-0.16,-0.07,-0.27,-4.92,-8.08,2.57,34.13,-30.06,72.25,-0.23,-0.18,0.24
50,0.29,0.22,-0.48,-4.95,-8.05,2.57,33.00,-30.31,72.31,-0.09,-0.31,0.15
50,0.55,0.47,-0.37,-5.02,-8.02,2.56,31.94,-30.62,72.19,-0.15,-0.10,0.26
50,0.05,0.13,0.17,-5.15,-7.95,2.50,30.56,-31.50,72.50,-0.22,-0.14,0.41
50,-0.09,0.13,0.26,-5.25,-7.89,2.49,28.81,-32.25,72.44,-0.23,-0.30,0.32
50,0.35,0.13,0.10,-5.37,-7.84,2.40,27.12,-33.00,72.75,-0.40,-0.08,0.37
50,-0.24,-0.28,0.31,-5.49,-7.79,2.30,25.25,-33.94,73.44,-0.39,-0.30,0.36
50,0.29,-0.11,-0.58,-5.55,-7.76,2.23,23.31,-34.38,73.81,-0.45,-0.29,0.29
50,-0.59,-0.71,-0.28,-5.67,-7.71,2.11,21.44,-35.25,74.56,-0.42,-0.20,0.32
50,0.04,-0.29,-0.47,-5.68,-7.71,2.08,19.75,-35.44,74.81,-0.34,-0.44,0.05
50,-0.08,0.00,-0.63,-5.73,-7.70,1.99,18.12,-35.75,75.44,-0.40,-0.21,0.24
50,0.28,0.00,-0.30,-5.78,-7.66,1.97,16.31,-36.13,75.50,-0.18,-0.46,0.13
50,0.10,-0.19,-0.04,-5.84,-7.61,2.00,14.69,-36.56,75.25,-0.09,-0.37,0.26
50,-0.13,-0.13,-0.17,-5.90,-7.55,2.05,13.13,-37.00,74.75,-0.18,-0.37,0.18
50,-0.19,0.22,-0.94,-5.93,-7.51,2.10,11.81,-37.25,74.37,-0.13,-0.33,0.20
50,0.20,0.61,-0.18,-5.96,-7.47,2.18,10.69,-37.44,73.69,-0.07,-0.27,0.19
50,0.03,0.94,0.05,-6.02,-7.42,2.18,9.50,-37.88,73.56,-0.18,-0.26,0.24
50,0.25,0.62,0.04,-6.07,-7.36,2.25,7.75,-38.25,72.94,-0.15,-0.51,0.22
50,-0.23,0.17,-0.51,-6.15,-7.30,2.20,5.88,-38.88,73.19,-0.46,-0.12,0.33
50,-0.32,-0.21,0.58,-6.25,-7.25,2.09,4.38,-39.63,73.87,-0.26,-0.06,0.24
50,-0.01,-0.14,0.22,-6.30,-7.24,2.00,3.44,-39.94,74.50,-0.35,0.00,0.11
50,0.26,-0.13,-0.37,-6.36,-7.22,1.85,2.88,-40.38,75.56,-0.28,0.20,0.19
50,-0.16,-0.51,-0.66,-6.45,-7.18,1.71,2.44,-41.13,76.56,-0.15,0.27,0.19
50,-0.14,-0.09,0.08,-6.50,-7.14,1.69,2.75,-41.50,76.62,0.26,0.20,0.07
50,-0.90,-0.40,1.74,-6.54,-7.10,1.68,3.25,-41.88,76.62,0.20,0.20,0.05
50,-0.02,-0.21,1.59,-6.50,-7.15,1.61,3.94,-41.56,77.25,-0.06,0.27,-0.34
50,0.37,-0.35,0.51,-6.44,-7.25,1.41,4.75,-41.06,78.94,-0.45,0.29,-0.09
50,1.81,0.65,0.14,-6.34,-7.33,1.45,5.00,-40.31,78.75,0.19,-0.41,-0.31
50,0.07,0.05,0.70,-6.40,-7.27,1.46,4.50,-40.75,78.56,-0.15,0.26,0.51
50,-0.37,0.38,0.38,-6.52,-7.17,1.45,3.56,-41.69,78.56,0.07,-0.26,0.17
50,0.21,0.58,-0.33,-6.56,-7.12,1.51,2.75,-42.00,78.00,0.26,0.05,-0.08
50,-1.01,0.26,0.17,-6.67,-7.04,1.40,2.81,-42.88,78.69,0.18,0.30,0.10
50,0.12,0.51,0.20,-6.67,-7.04,1.41,3.44,-42.81,78.56,0.16,0.16,0.06
51,-0.94,-0.31,0.27,-6.76,-6.96,1.37,3.31,-43.56,78.75,0.22,0.09,0.17
50,0.83,0.62,0.29,-6.69,-6.99,1.55,3.94,-43.06,77.44,0.31,-0.19,-0.15
50,-0.07,0.41,-0.23,-6.73,-6.94,1.61,3.81,-43.31,76.87,0.30,-0.01,-0.09
50,0.53,0.22,-0.22,-6.70,-6.96,1.64,4.31,-43.13,76.69,0.02,0.11,-0.08
50,-0.09,-0.14,-0.07,-6.74,-6.95,1.51,4.56,-43.44,77.69,0.01,0.33,0.01
50,0.13,0.35,-0.10,-6.72,-6.98,1.46,5.63,-43.25,78.12,0.20,0.29,-0.15
50,-0.20,0.35,-0.29,-6.71,-6.99,1.42,6.31,-43.31,78.50,0.33,0.22,-0.18
50,-0.11,0.39,-1.07,-6.68,-7.01,1.51,7.56,-43.00,78.00,0.59,0.10,-0.20
50,-0.51,-0.08,-0.84,-6.65,-7.01,1.66,9.50,-42.69,76.75,0.82,0.34,-0.18
50,-0.65,-0.90,-0.92,-6.61,-7.00,1.82,11.88,-42.44,75.62,0.76,0.34,-0.17
50,-0.58,-0.47,2.48,-6.57,-6.98,2.02,14.75,-42.00,73.94,0.74,0.56,0.05
50,-0.22,-0.08,2.81,-6.58,-6.98,1.98,16.62,-42.19,73.87,0.04,0.49,-0.15
50,-0.30,0.18,1.58,-6.55,-7.08,1.70,17.75,-42.00,75.87,-0.44,0.63,-0.26
50,0.23,0.58,0.73,-6.48,-7.24,1.23,18.94,-41.56,79.56,-0.56,0.79,-0.50
50,1.86,1.48,0.80,-6.36,-7.39,0.99,19.81,-40.81,82.31,-0.10,-0.30,-0.63
50,2.49,1.87,-0.06,-6.25,-7.48,1.03,19.62,-39.75,82.25,0.14,-0.25,-0.26
50,0.28,0.21,-0.04,-6.35,-7.40,0.98,18.50,-40.25,82.44,-0.08,-0.24,0.21
50,0.52,0.01,-1.05,-6.40,-7.34,1.05,17.00,-40.75,82.00,0.09,-0.33,0.06
50,-0.61,-0.55,-0.39,-6.50,-7.26,1.05,16.50,-41.31,81.56,-0.07,0.23,0.38
50,0.08,-0.04,-0.59,-6.54,-7.23,0.96,16.94,-41.69,82.19,0.17,0.45,0.00
50,0.11,-0.39,0.34,-6.59,-7.21,0.84,18.00,-42.19,83.12,0.22,0.49,-0.02
50,-0.09,-0.56,0.33,-6.57,-7.22,0.89,18.50,-42.13,83.06,0.09,-0.09,0.01
50,-2.00,-0.57,0.08,-6.44,-7.29,1.19,19.31,-41.31,81.19,0.33,-0.59,-0.32
50,1.89,1.51,0.19,-6.02,-7.54,1.68,20.69,-38.56,77.94,0.56,-0.92,-1.12
50,-1.61,-0.84,0.19,-5.91,-7.64,1.64,21.75,-37.25,77.69,-0.44,0.30,0.07
50,0.57,0.32,0.16,-5.64,-7.83,1.73,23.50,-35.38,77.56,0.05,-0.25,-0.46
50,0.38,0.74,0.69,-5.42,-7.95,1.85,24.50,-33.88,76.94,0.25,-0.27,-0.62
50,-0.10,0.55,-0.28,-5.27,-8.07,1.80,25.31,-32.81,77.31,-0.10,-0.08,-0.51
50,0.52,0.88,0.11,-5.02,-8.20,1.89,26.81,-31.12,77.06,0.23,-0.12,-0.61
51,0.35,0.27,-0.06,-4.91,-8.29,1.81,28.00,-30.25,77.50,-0.04,0.27,-0.36
50,0.32,0.21,0.16,-4.89,-8.32,1.73,29.19,-29.81,78.06,-0.05,0.34,0.04
50,1.14,0.85,0.58,-4.93,-8.33,1.52,29.62,-30.12,79.31,-0.20,0.46,-0.09
50,0.89,0.71,0.73,-5.06,-8.29,1.29,29.69,-30.94,81.00,-0.03,0.42,0.18
50,1.17,1.27,1.11,-5.20,-8.24,1.08,29.37,-31.81,82.12,-0.21,0.34,0.22
50,-0.90,0.67,-1.02,-5.41,-8.10,1.04,28.69,-33.44,83.00,0.89,0.42,0.02
50,-0.31,0.26,-0.11,-5.36,-8.11,1.25,29.87,-33.19,81.25,0.47,0.08,-0.09
50,0.00,-0.45,0.86,-5.33,-8.13,1.23,31.37,-32.81,81.12,0.06,0.45,-0.17
50,1.10,0.87,0.59,-5.01,-8.30,1.46,34.19,-31.12,80.25,0.87,-0.21,-1.31
50,1.21,0.99,-0.51,-4.62,-8.47,1.71,36.44,-28.87,79.06,0.64,-0.56,-1.37
50,0.98,1.03,0.63,-4.53,-8.51,1.77,37.19,-27.44,78.00,-0.06,-0.12,0.14
50,1.46,0.71,0.41,-4.73,-8.44,1.53,36.31,-28.44,79.12,-0.71,0.43,0.61
50,0.30,-1.36,0.96,-5.06,-8.29,1.27,34.38,-31.12,81.25,-0.52,0.62,1.11
50,0.64,-0.99,-0.08,-5.47,-8.08,0.93,32.69,-33.88,83.37,-0.42,0.76,0.90
50,-0.46,-1.11,0.34,-5.85,-7.83,0.68,31.75,-36.63,85.00,0.20,0.74,0.85
50,-0.73,-1.50,-0.66,-6.05,-7.68,0.68,31.31,-38.13,84.87,0.38,-0.02,0.06
50,0.04,-0.63,0.21,-6.10,-7.61,0.90,32.06,-38.50,83.19,0.41,0.25,0.34
50,-0.72,0.75,-0.56,-6.21,-7.51,1.02,32.31,-39.31,82.25,0.43,-0.05,0.27
50,0.68,1.09,-0.11,-6.21,-7.48,1.23,32.75,-39.31,80.56,0.54,-0.08,-0.05
50,-0.17,1.10,0.58,-6.23,-7.44,1.34,33.25,-39.44,79.75,0.23,-0.05,0.06
50,0.77,1.00,0.15,-6.20,-7.45,1.43,33.25,-39.19,79.06,0.12,-0.21,-0.22
50,-0.10,0.35,0.11,-6.20,-7.45,1.42,32.75,-39.25,79.12,-0.22,-0.09,0.11
50,0.03,0.40,0.00,-6.21,-7.46,1.35,32.06,-39.25,79.62,-0.28,0.01,0.10
50,-0.78,0.27,0.28,-6.25,-7.44,1.26,31.62,-39.63,80.37,-0.27,0.14,0.20
50,0.08,0.48,-0.10,-6.29,-7.41,1.22,31.00,-39.94,80.62,-0.26,-0.13,0.22
50,-0.21,0.03,-0.08,-6.40,-7.33,1.16,29.50,-40.81,80.94,-0.26,-0.05,0.34
50,-0.39,0.40,0.20,-6.48,-7.25,1.18,28.69,-41.38,80.69,0.15,-0.11,0.17
